sentiment	text
pos	@organdonposlife  aww..not a negative! just thought it would vary from person to person 
pos	havent tak�n a shower in 2 days. just had the best day in pga and the bst night getting stranded with the new friends i met today 
pos	@SunnyBuns  Glad you're excited about the update! It probably will be out around next Monday or Tuesday assuming Apple approves it.
pos	Off to revise in the sun.  Hopefully we get visitors today 
pos	@bustersdad kitteh!  Good luck 
pos	@iamdiddy  they are the most gorgeous girls enjoy it  time moves too fast 
pos	@wybew re: OOCSS I often recogn. 'loose objects'. But I wonder: Is the Cascade a feature or a bug in your approach? I ? 'Cascade' in CSS 
pos	"#fce Rhubarb, maybe raspberries  ( Edmonton ) Free: I am looking for a rhubarb plant and maybe a few raspb.. http://tinyurl.com/oz6pposn"
pos	@blackfeathers Yum. 
pos	with all of my family! This is aswone ! I love my family 
pos	@aybarz why don't you have some toasties? 
pos	@Monikamerkyte aww! Thanks! 
pos	I think i grew 
pos	@bowwow61pos lol..Have a safe flight Mr Moss 
pos	Chillin. Thinkin. Gonna go get the cousin later. Exciting stuff. 
pos	Watching 'The Click 5 - Jenny' @imeem http://x.imeem.com/n3posLU8DxEQ 
pos	i have a drunk english man in the back seat of my car lol 
pos	*~oXx ON  DA PHONE WIT FRANNY FRAN  xXo~*
pos	@janet_rosie I thought he was good in Notting Hill which I just watched. I'd probably have a preference for Liz Hurley rather than Hugh 
pos	is gettin ready to hit the stage! 
pos	@mallykai don't forget a snorkel! I need to go shopping for one of them soon 
pos	@Essex_courier TY for #followfriday Sarah  All's well in Essex?
pos	"@ShannonCzerwin really? cause i could have SWORN you just said, &quot;maybe&quot; hahahah just kidding "
pos	"gooooodmorning! today we celebrating our 6th anniversary  (btw without the @mahoekst romatic picnic, so no extra kudos  for me ;-))"
pos	Wally world with my Momma. 
pos	"I love you, Remedy. "
pos	I really like watching TMZ. 
pos	@MusicLover_15 Bahaha. Okay! Night!  Haha. Well if you do you'll have to tell me about it. ;) haha ;p
pos	@IamPlatinumP Thank you for the call. I really appreciate it. Made me feel a lil better. And you said the right thing 
pos	"Ok, enough Twilight for me now. I look like a crazy fangirl. I have my Twilight heroine shots, so I'm sedated for a couple of hours "
pos	http://bit.ly/VwV6H VOTE FOR TOM FLETCHER (@tommcfly) PLEASE PLEASE PLEASE. 
pos	"@lawrasaur  I love you too, Lawr! ;D Lol, last night I crashed at eight."
pos	lol@ pittsburgh playing shitty  i love my red wings babyy &lt;3
pos	Denny's after work. Because the semester is over and it's time for a pitiful celebration. 
pos	@Fejennings Yeah  Cally Cal its only ever Carolyn when Im trying to be posh  
pos	@sassysandraa hahah yes! just text my moms phone lol @taryn_jane im waiting for my aunt to call me back 
pos	@chongy what's wrong with what? (wnegnegt! 5Ws in a row.. i heart alliteration 
pos	@sheebla haha thanks 
pos	another day at capgemini  hoping for some sun today!
pos	And! #followfriday @ChrisAxe @GlastoWatch and last but not least @nopolymerchains. Harder Better Faster Stronger! 
pos	@_Jowanny I will! I look forward to it 
pos	@InnerBrat of course I do!  I'm not back in London until the end of the month though.
pos	Ouch! My Laptop is Hoot... WaridoO HP!?! This smoke gotta be controlled! ==&gt; Pure water plz!!!  lol!  ps: I miss a niggur * sniff! 
pos	@Rosbeth That's awesome! 
pos	watching chelsea lately w/ aunty mindy&amp; talking to my babyy tony 
pos	godd!! i have no bloody idea what im doing  but i like it 
pos	got my coffee. everythings good. now im waiting for 1neg o'clock to roll around so i can buy some denver blink tickets!!  
pos	"@hannah_grenade the Circle City Socialites/Rockford Rage vs Bleeding Heartland Code Blue Assassins &amp; Flatliners! 5/3neg, Bloomington IN "
pos	@myfoxphoenix Thanks for all the great #FF recs. 
pos	Happy Mother's Day! 
pos	@Hyperopia i've done bugger all today! been lush!! 
pos	@meerkatdon I wonder where the screaming libraries are located? 
pos	"Goodbye Michigan, Hello Chicago tomorrow mornin' "
pos	Had the most inspiring discussion with my 2neg year old about her boobs. This young woman embraces  her femininity in a way I never could 
pos	@_AriSafari_  whats that gona do?? lol ....Ima make clothes again 
pos	About to get some sleep! I dig this laptop 
pos	@LOSTisStewie it isss!!   i have a lesson a wednesday exam on thursday and then im done forever (: have you got long left?
pos	@emmapumpkinpie http://twitpic.com/67knegj - very hot you could have pulled the shirt up more  
pos	@_Flik_ hehe I will keep an eye out. 
pos	@HiChi23 Have you tried African drumming? Djembe's are a wonderful instrument  Dragon Blessings Xxx
pos	love the new google graphic celebrating 25 yrs of tetris... just played 3 rounds  happy!
pos	About to kick off #aftrsmachinima - waits for audience to trickle in...oh there they are 
pos	@TreoBenny So ur not a mac fan like @Renato71 
pos	@lemmiki listening to shakira's objection on the pod. Remember? 
pos	"http://twitpic.com/5ovvl - My little munchkin, Benji "
pos	@AmberNetasha Your welcome babes. Now I don't have to send you movies 
pos	@Wardere Not good in my screen resolution  - 168negx1neg5neg resolution - http://ipos2.tinypic.com/2cwwvu8.jpg - It's just the sides..
pos	"@LukePritch yeah yeah i know that hahaha but i saw some pictures and it so shorts... weird, but nice  less than 2 weeks |o|"
pos	@rxgellivictor hi ms. gelli  this is criticalpinaymaxims... can you still remember my name? also always tune in to rx
pos	I'm done for the day... Oh right only 1negh3neg! Yikes! 
pos	"@Karen23neg683 i thought i was the only one! i admire the iphone, doesn't mean i want one "
pos	"@crucify_brett Hey, nice to hear from you guys. Yes, I missed your tweets for 2 days. hows you &amp; Fritz "
pos	"@myrika_fp ugh. Hockey rules over all, in my completely unbiased (or not) opinion "
pos	@magicmaid good morning 
pos	"@gerben thanks; tposu just stopped buffering and winamp switched to the next song on the playlist  well, at least that one is local ;)"
pos	"@dsobkowiak Quick answer: No, re: characters. Yes, re: writing w/me in mind. If I can't entertain myself, how could it entertain others? "
pos	"@BLAKstarTalk YO YO YO! i been... &quot; rollin down the street, on my big wheel, lookin for a happy meal!...&quot; SnoopDoggs 'Gin N Juice' redo "
pos	posnegneg updatessssssssssssssssssssssssssssssssssssssssssssssss 
pos	suddenly doesn't care about her diet anymore.  Josh is making breakfast!! 
pos	ZOEEEE   i cant find youu !
pos	@3OH3pfr #Starstrukk - I'm excited 
pos	at my cousins graduation party. we got huge ass 6 foot subs and reggae music. it's great  http://yfrog.com/negpos8jjj
pos	@noi27 oh &gt;&lt; ah 'Que Sera Sera' is on the way [i hope] 
pos	Is not ready to Australia yet. Actually she doesn't like packing. 
pos	"@ChokSmile  good idea para fair. ) anyway , THANKS! "
pos	@musicjunkiejess That would be awesome! Good luck. White Heart is one of my faves 
pos	"just spent 5 hours talking to @jazzandliquor, @Billy3G and @iMiiitch  I love them all."
pos	nooo more assessments.... now in holiday mode 
pos	"@D_Punch Oh that's right, I almost forgot what the &quot;D&quot; stood for. "
pos	@rokku http://twitpic.com/posefdy - That's my boy - lounging around doing nothing. 
pos	Headed to UT for the Orange &amp; White game!! ...but who will we root for? 
pos	@SoulshockLA Hey dude please you can say HI to the new @backstreet_team in twitter ??? 
pos	"@ancmowat A good teacher will say, Hey boy! Don't eat that freaking bacon! Have a celery stick instead. "
pos	@Lollipopins way too kind! Hopefully it helps! 
pos	New Twitter background 
pos	"not racing today, its raining. ha, um text me "
pos	"pos,6negneg updates! "
pos	@ameeface just then 
pos	"aww watch Taylor Swift's new video for You Belong With me! It's soo cutee! Taylor Swift, you are my idol "
pos	"Tomorrow night we're playing a full band acoustic set in Hard Rock Caf� in Park Lane,London. Should be fun, acoustic epicness "
pos	getting ready to go out with hubby.  First time since he's been home 
pos	"Hey, friends i just get back from jogging.. gee, it was hot out there!. "
pos	Teaching lex the ways of twitter 
pos	@Shontelle_Layne I think red would be nice.  Or maybe you could do a mix of red and black. 
pos	Just finished watching Supernatural 1xneg9 and the cute boys (especially Jensen Ackles! &lt;3) made me feel a little better 
pos	i'm currently listening to the music of Ms.Taylor Swift. 
pos	@aion_amboss Danke dir ^^ 
pos	@mhemig Fresh sliced peach on wholemeal toast is one of the most exquisite eating experiences one can hope to have!  #coffeetime
pos	Amazing Jeff  Jeff Buckley Grace Around the World EPK Video http://bit.ly/jXYjo
pos	Time to walk the pup then back to work 
pos	@ChinkyGALORE ahhhh shaddaaaaap. 
pos	@DJFuture I am hear'g you!!  I am tired....gotta get around for work..ttyl! have a geat day too!! 
pos	@ForbesFuture why limit your story to 1posneg ch. Tell all what is #annoying you at www.iamsoannoyed.com 
pos	@TheOhanaMama SOOO jealous! I want to live in Maui! I LOVE Hawaii. 
pos	"Iphone is perfect for subtle eavesdropping, can pause music without even taking it out of my pocket "
pos	sounds like a plan to me 
pos	"New songs up on YouTube right now! the numbered tracks from my upcoming EP.  check it, Wesley Snipes! XD youtube.com/nogoodsoldier"
pos	Lovin my life 
pos	"7 hours and many massages later, I can now spend time with my wife and son. It's mother's day ya'll. Don't forget to grab a gift or card. "
pos	@RyanSeacrest TAMPA!  So much here - Howl at the Moon/Hard Rock/beaches/'typical' bachelor party clubs. Let me know when you're coming!
pos	Just got home! I had an swesome time with Romeo 
pos	Scary: 1pos% of my time I spend on Google Reader :O http://wakoopa.com/shtole ~wakoopa's pretty fun to look at every once in a while 
pos	OMG. I feel stupid thanks to mariel. whom I call dog. haha. 
pos	"Michelle made me 2 all beef hot dogs...so so good, but i could only eat 1  "
pos	@goonerjamie thats a good one I like that 
pos	"@chuckshurley Hey there, Chuck BB. How's England? "
pos	@jeflux totally.. i agree 
pos	@AZ_Wildcat17 actually I am pretty lazy on that drying part. Usually just towel dry and clip up when I am in a rush. Most days 
pos	Yay! I've got all my tweets back again - for some reason I really do feel better now 
pos	@Nightwyrm  Yes. I think my choice of adjectives implied that.
pos	@maiseyg nothing! just the rain! you woke up at just the right time  how goes your new series?
pos	"@mollywood If it's any conciliation, your pink eye would go lovely with that red dress you're wearing in your icon pic   "
pos	"NOMINATED FOR 8 AWARDS?!?! You guys amaze me!!  Oh wow, you all are just awesome! &lt;3 http://www.teenchoiceawards.com/webdev/index.php"
pos	"awee, my mom got me some dark chocolate  what a sweetie pie!  AND my sister is helping me study for my bio. test.  jeeez so much love."
pos	"Final #followfriday: @Debblues for being the bomb all week at the Gpos booth... Babe, you rocked the house!  Thanks for the booth babe pic! "
pos	TEEN CHOICE AWARDS' neg9  please vote for the 3 amazing stars  @selenagomez @emilyosment and @mileycyrus guys 
pos	good girlllll 
pos	@Mhaey Thankyou! 
pos	"In high school, I was voted &quot;the one that marches to the beat of a different drum&quot; haha. I am proud of that. "
pos	"Off the ship and still have my sea legs, I'm walkn around like a drunk ass , wait a couple hours when I am drunk "
pos	@sathyabhat @prolificd Good morning. 
pos	"Not my personal picture, but... where I was tonight  http://twitpic.com/5posdn8  @unwigged"
pos	C# tuned for 3 services today and transposed every song on the fly -- taking the New Hope sound to a new level  plenty more to come :-neg
pos	"Is getting a Blackberry Storm. That's the final decision  And ohh.. Got my shopping spree for this month! haha. So, new shoes please! xxx"
pos	susan boyle is gutted. LIKE A FISHHHHH! 
pos	@Karen23neg683 morning  hope u r well.. i'm off to bed soon!
pos	"Birthday was awesome!On video:my daughter opening last gift screaming in joy, &quot;My  Birthday Wish Came True !!&quot;couldn't have been better.  "
pos	"logging off now ladies, will be back at 1negpm, for the mass-tweet  JK watch out we're coming for you "
pos	peach and mango ice tea.  yummmmmmmmm!
pos	@AlexAllTimeLow the clips of your new songs really make me smile 
pos	@Zoe39 lol im a good boy most of the time 
pos	@Mummyofmany Jesus heals 
pos	On the way to Roscoes...  .. Meet me on Sunset
pos	@Redjotter congratulations you are the first entry! You win! it's yours and for free! 
pos	"Like go green go positive with music Antonio 5 year old rapper from Atlanta,treat your kid to something that they can enjoy and be a kid "
pos	@misterprozac I have a pink one I don't use 
pos	@megodbike u r 2 funny...LOL....c u 2morrow at newspring 
pos	@ellebartonxx i will soon. i plan on traveling the world 
pos	@andymoo Try to sport once and awhile instead of sitting behind your computer 
pos	Just failed my earth science test. Now im sitting in class waiting reading huck finn... Lunch next 
pos	Today is a food day! Lotsa food is coming to my belly. Thanking Heaven for this! 
pos	 Feels like a giggly school girl!
pos	Yeeeeees   
pos	Morning (already??) tweeps 
pos	"leave the Apple store, it was the magsafe, no need for a genius... "
pos	@kpmuseneg1 yeah Im still laughing and still checking the board just for shits and giggles 
pos	finally ordered some prospectuses. 
pos	@ARIIXARII time to upgrade 
pos	&quot;@mileycyrus&quot;I vote for you 
pos	@jleeneg7 No prob! You're tweets make me smile 
pos	"@takingnames hmm, I'll have to see if any of the stores around here have it "
pos	rise and shine! why let the day go to waste after disovering the beatiful things in life 
pos	had a very fun night just hanging out with friends...goodnight 
pos	"My fav Atari games   Missile Command, Space Invaders, Pong, Donkey Kong, Dig Dug, this 1 game that has two controllers and rocks!"
pos	@spottydoggy work exp? is ok. lol better than school but everyone else hates where they are 
pos	"@stencilboy I get to listen to it at least twice a day on the train to and from work. Aaah, it's going to be awesome. "
pos	@fablefire another area or 2 w/some electives if you can...take advantage of the creative freedom to explore while you have it 1 more yr. 
pos	im happy  lol-we just finished our deck and it looks AWESOME!!!
pos	http://bit.ly/2xAZI  5 of my favorite people 
pos	is going SWIMMING at Brittany's house!  NO MORE CAST!!!  
pos	"NitroJohn, how can you eat there?????  I have been there twice and got sick both times!!!!   I live in LaVerne id rather got to Zendajas  "
pos	"@_xotashhh Hmm, sort of. I'm taking Psychology next year! "
pos	YES! I made it on to @feliciaday 's blog post about #feliciadayrumors !  http://bit.ly/dATwK
pos	"@hipEchik almost, I don't think Danika drive Nascar, she drives Indy cars  Not terribly sure as I don't follow Nascar"
pos	@HeatherShorter  I'll send you motivational text messages during the day. 
pos	@UrbanRelations Got sum behind the scene things going on rite now I hate not being able to talk about it  but the ans is &quot;everything&quot; LOL
pos	Just got onto the train in Leeds. FREE web  I get to twitter all the way to London with a querty keyboard rather than phone keypad.
pos	i like reid.... but i'm biased because i'm also from philly  #The bachelorette
pos	@yougotmichelle Did you get to see my new tattoo??  I did a twitpic of it a few days ago.
pos	@jonasbrothers could you possibly give me a copy of LVATT early? please and thank you  lol xx
pos	Working @ Skydive Greene County:::Come out and skydive!!! 
pos	"Trying this twitter thing out. Facebook is finally a routine for me, now i need to figure out how to do the twitter thing "
pos	watchin these lames on the ustream........ lol jk they pretty funny 
pos	"@hipmamacita That's rough, I can see why it's a struggle. Can you sleep on the coach for a few days?  lol"
pos	Photo: my fave hilary duff movie.  http://tumblr.com/xgp1wwhmh
pos	"See you next week, Twitterland "
pos	things are finally starting to shift in my life... i am relieved 
pos	"@its_shea You're right, our waitress last night at the Knick was awesome! "
pos	@OnFrozenBlog I'll have to see for myself since I have Citi Field first-hand knowledge. 
pos	"i am an otter and i like holding hands with my otter darling, ika "
pos	"Wow, THE LAND BEFORE TIME is on sabc3... I loved this film. Amazing... "
pos	@therealTiffany Hey Tiffany! 
pos	"@StephanieLynnneg7 okie doke, see how this chappy goes and if theres anytihn you wanna see hapen in the future let me know "
pos	@christy_denise i'm pretty sure he will..itll hit him one day! just keep your head up 
pos	Looking forward to filming @fierceangels on 26th at El Divino 
pos	And btw. Today is my 19th bday 
pos	finally changed my myspace 
pos	just getting off of work for the day! Hope everyone has a wonderful mother's day tomorrow! Hope you enjoy ur cheesecakes too! 
pos	@mayakibble1 love that movie and Bridgit! 
pos	"@DaMessiah88 I guess u'll be up soon for work, wishing u fast and easy day at work "
pos	late nite tv  work in exactly 12 hours
pos	@margecuadera Good morning Marge! Aga mong mag-tweet a. 
pos	Almost four days of using the new 13&quot; MBP &amp; I'm still in love. Sigh... 
pos	"@senona go back to bed girl!  Only the working should be up right now- and yes, that's me "
pos	Waiting on his call.  &lt;3
pos	watched Hotel for Dogs with the girls on a pallet on the floor. they are now in bed and i'm considering it myself. 
pos	#digg if anybody needs any help with digg add me or @ me. I'll be more than happy to help. 
pos	@conrey just emailed you. Let me know if you're interested 
pos	 Friday Friday Friday I love Friday's and it's a Smilin Hawaiin Friday 
pos	@HollyYM good luck  xxxxx
pos	"@LawrencePearce Many Happy Returns, Mr Pearce! *sends over vampire!strippers "
pos	woooh! the weekend is finally here 
pos	"Been fun, now to see what my family are up to. See you soon though "
pos	@darpos7pos 1negam flight is not too far away...  sleep well and get up by 7am  Hope u enjoyed Tukwila
pos	Maybe I've just seen The Unbearable Lightness Of Being too recently 
pos	@Silverlines - So befriender has got its rival now - defriender. 
pos	1neg days  thanks for reminding me &lt;3
pos	@joeyblake i've done more damage to a Mac with tap to click... 
pos	"Feeling better about life, just got my coke! On my way home to cook myself a great breakfast "
pos	@musice thanks for the recommendation 
pos	Getting my hair did  hanging with Ashley. But I think I broke my knee cap.
pos	Looking forward to the movie New Moon.I was just watching interviews about it and I can't wait for it to come out in November  
pos	"I really, really, really want to give you a sucker punch! "
pos	@ikidboogiei hmmm i think it was around there 
pos	So were now mini celebraties at our local corner shop because of Mr Moyles  even the DHL man is wanting a shout out on wednesday
pos	@dmclain55 ubertwitter is better.  Slacker is better.  And of course workexpress 
pos	"@Roses_Are_Red Hey, that's usually my line! lol kidding! Let's go "
pos	"@tweetypieneg8 Sounds like a fun, relaxing evening! Enjoy! Talk to you later! "
pos	now i just got out of bed and i'm goin to get dressed and maybe go out somewhere lol 
pos	"@Tortue hahaha , raise the topic in negtoneg1 program too   #negtoneg1"
pos	Starting a new trending topic... hopefully it'll catch on! 
pos	@markpeak ??????????? CC ?????????????????????????????????????????????????????? ???????? 
pos	@mileycyrus awwww  cute! What about Taylor? Hahah you should go in one of her myspace vids 
pos	"Good to see Vettel on pole...hopefully we will get a very good, quick, and many overtakes etc over the course of the race. "
pos	I like bongs now. 
pos	don't you love it?  &quot;atebits&quot;.com?  
pos	I'm persistent if nothing else!!    SWBL demo - M5
pos	@stoleallhearts whats the study text thing ?  x
pos	just got back frm the beach 
pos	"Last day of work until June 15th.   After that, work gets revenge...back to back travel weeks. "
pos	@spsheridan that was honest praise 
pos	@Wossy Hes one of my favourite authors. 
pos	is very motivated to finish her holiday assignments right now. 
pos	No it's ok I LIKE doing dishes for 2negneg people by myself! *collapses*  Time for bed &amp; yard sales before work tomorrow! 
pos	"download festival was AMAZING! slipknot, prodigy and billy talent easiestly the best bands there. drank plenty with awesome friends "
pos	Open Platforms and Innovation http://bit.ly/oCAVx good title 
pos	"Dad's leaving for china in an hour, HELLO KNOCK OFFS! "
pos	follow @pinklaady 
pos	@EricsTXGal It's quite cozy in here when there is more than one person in Chell's pussy.  Come on in miss Kim 
pos	"@daoism ginger, garlic, and kosher sea salt water? That a new one for a sore throat "
pos	"@MrsRjizzle No, I really like your blog (reading it now lol)!  I love your FOTDs "
pos	@waelfromthebloc THATS GENIUS YOU PAY Neither!! you take it to them and they cancel it cause its the law 
pos	"@DAANGaudrey kaay, we'll pick you up like at one or something. ionoo? I'll call. "
pos	@LadyProducHer here goes the link http://bit.ly/jh5Fm and whatever fits for you ms. just let me know what i need to do  THANK YOU
pos	@Poetic_line Good-night!!!! 
pos	"Go carting continues. It's like Fast &amp; the Furious. Except w/out tricked-out cars, nitrous, special FXs &amp; cool music. Otherwise the same. "
pos	"@Naiadrisa Heh, that's happened to me before too. Hope the rest of your week goes better! "
pos	Listening music with my friend 
pos	thinking about how things happen if you just believe... 
pos	"Lowry park zoooo today! as long as it doesnt rain!   It's only 5 dollars to get in today, before 5pm  YAYAY! the zoo is my favorite place!"
pos	@jonasbrothers http://twitpic.com/5j3uq - Joe i love your sandals xD you look so cute and funny  Thankz for coming to peru!!!
pos	off 2 work now in the sun 
pos	@ChocoMae our addiction is killing meee!  grabe pg stalk mo ah! hehe  http:www.twitter.com/duchessneg7 http:www.plurk.com/Eesshh
pos	@happn_in_vegas  hey thanks for following 
pos	@AtomicTrash really. I live an hour away from my work &amp; driving is a bit tiring. Just cry and tell him to come home  they dont like tears
pos	Amy is actually nervous haha  katy perry keeps singing to me.. That'll do for calming my nerves!  Oh and I &lt;3 Chris 
pos	"@DonnieWahlberg in Chicago, excited for 6/26, and waiting for my face time.    what kind do you want???"
pos	@TWM_Expo looking forward to it - exciting potential 
pos	"@TheCrazyKat for sure. all the time. however... since it rained all day today, its not as bad. "
pos	Goodmorning  ooh i cant belive last night i didnt watch PATD on world stage :|
pos	@oooweeeitsjaeL Just wanted to say heY to my Bud ....Yamie Ur the cooleSt 
pos	@wheetle Hahahaha  Gotta look for bread. 
pos	@thetricktolife I'm listening! Give me a shout out lol 
pos	pretty proud of my productivity this weekend 
pos	"@tommcfly don't worry, they love you "
pos	@Marston it was a blast as usual.  i will be testing your &quot;social media expert&quot; theory... right now 
pos	What's your favourite KFC meal? Mine's 3 piece variety meal with gravy. 
pos	@akmurrah oh my lord..I vote we have a baking party and make one of those suckers..and watch the office. 
pos	Good morning!  just woke up. no plans today. how sad. not really. i get to relax. i love to relax  yippieee!!!
pos	"I crave Mexican food. Fajitas and Chimichungas with LOTS of guacamole. And then, of course, there's always you. "
pos	taking mum to lunch for mothers day 
pos	Someome amazing just called me. I'm really happy he did. 
pos	"@mutairy Nope. In my line of work it's &quot;As long as my boss keeps pretending he's paying me enough, I'll keep pretending to work hard&quot; "
pos	Welcome to Twitter- @subowers  !  
pos	First kansas rainbow outside our apt 
pos	@JonaifiedNsyncr HAHA! The're reserved for one person only!  Sorry
pos	bed time 
pos	"@greentm @softpinklace @techherding @danielwolden He's really enjoying the heat outdoors, thank you for your help! "
pos	@netaneo no luck with the 'nappes 3' ? 
pos	"@CodyDitto I have a blackberry, and I like it loads.  but iphones are cooler in my opinion, if you really like to have the world at yo ..."
pos	"great fun today  we'll miss you, seniors!!"
pos	Heading to church...Lakers won!! A good day. 
pos	@runnerkara Tell me about it. I guess that's why you have to do something you're PASSIONATE about. That's the only way you'll make it. 
pos	Going to see the hangover with my besties 
pos	wallhanging project: some new progress - embroidery finished  http://bit.ly/qlxyU
pos	@kacdefiesta oh ok. Charles.Ü And how is he gonna answer my question? 
pos	@BobbieSea hahaha bit late for that. ;p  last one was Julian Smith 
pos	@ShermanHu Hi Sherman...ice cream and parks that's the perfect combination for kids and summer 
pos	i want to show yous but the colour isnt showing on the cam! i gurss yous will have to wait 8 days 
pos	**** OPTIMIZE YOUR TWEETING  **** http://www.tweetlater.com/87neg96.html
pos	@deacit yvw baby 
pos	"@AllisonGRH And when you said &quot;I'm in ok&quot; (w/ small-case ok, not OK) that's what I thought you were responding to.  My bad!"
pos	Stattits was easyyy.... 
pos	Playing with @Chellybaby's dad Wii baseball!    http://twitpic.com/6vposm6
pos	@sunkissedlori You didn't know that already? 
pos	@HettyposChrist ((((( BIG HUG ))))) and a snowball for you. 
pos	Hehehe  i would ;D mother effin isaac overr here
pos	Monday morning... bleugh... at least the sun is shinning 
pos	Still awake wondering if I can find any good apps for my iPhone...need to fall alseep!! Feel like @savannahgracem being up this late 
pos	"In Spain! loving it, loving it loviiiiing it "
pos	@WilliamHolmesJr hm...I think that the 'found' part was false alarm. 
pos	Up so early for graduation 
pos	@AshleyRose319 1998 called. they want their belly rings back 
pos	@rideinmyporscha LoL silly.... 
pos	@TriBoomer are we still worthy of your tweets? 
pos	@urbanskudnik funny you are?! You're hanging too much with @gandalfar 
pos	"Good or bad news 1st? OK, bad - I've worked 1negneg hours in 7 days  UGH! Good - I'm going back to school  More paper, more options LOL"
pos	@memphisjill you spoke too soon. 
pos	also @haveitsweet your caramels are like crack....  just thought you should know. 
pos	@arianneross twee tweet...lol 
pos	"@GoldyMom hellooo! thx for the follow  it's Friday! I'm off from work! AAAND it's payday!! sooo, i'm great! lol"
pos	@teeco71 Will and Grace. . .I think they're gay! 
pos	SIMS THREE. 
pos	dear maria count me in  http://twitpic.com/6aflm
pos	"@OurFloridaVilla why not add your villa &amp; those great photos to http://summeraway.com ? we're offering 12 months free listings, thanks "
pos	I'm sitting here in my big jumper with my trackies mmm comfortable!!! 
pos	@CillaCilla Yeah I realized that after I wrote it 
pos	Blir aldri lei Eric Theodore Cartman.  &quot;You will respect my authority!&quot; http://bit.ly/EdE5x
pos	@KimKardashian i'm SOOO excitedd 
pos	@shayneTward i'll join you for a pint Shayne 
pos	@Animadi You're welcome and thank you. 
pos	@zealandsmom Thx for that! 
pos	"@toyhorses Exellent, I'll be over about 1:3neg ish for pool antics and shots of absinthe "
pos	watching im a celebrity.....get me out of here.  pretty crazy
pos	@davynathan of course we r!! BHs r nothing if not loyal!! Good knight! 
pos	@MrPeterAndre no problem Pete hope you are ok 
pos	@successfool You know it PIC!  I believe in you big time!
pos	Hanging out at home 
pos	@Andreaheartscgh @Catherine_andy Remember to youtube Zodiac show crawl thru fire  so hot man
pos	@khallwalker experience shows that sending the kids/partner to get some is the more successful alternative 
pos	bye bye twitter world 
pos	just got done editing pix from yesterday's #gbtu. Will post them tomorrow night and send out a link! 
pos	@tinhet Hey you      It surprisingly didn't hurt that much..as for your foot...I don't know
pos	@childrensjewell @Bazzaa  Thank you  I will post the winning recipe on my website soon 
pos	Just smashed this Tommy's for my 2PM breakfast 
pos	@ionacosmetics spent yesterday outside myself--got a bit of a sunburn  gonna go back to bed soon 
pos	@Covergirlneg8 I take pride in what I do 
pos	heading to work on the 6 
pos	@queith asi es! 
